fuelType,rating,renterTripsTaken,reviewCount,locationcity,locationlatitude,locationlongitude,locationstate,ownerid,vehiclemake,vehiclemodel,vehicletype,vehicleyear
1,5.0,17,14,422,36.070296,-115.172834,32,4444795,48,288,2,2017
2,4.9,50,39,576,35.512866,-97.606955,34,4006959,18,122,0,2013
1,5.0,11,9,493,21.45858,-158.0156,11,8048545,48,286,0,2020
2,4.93,110,89,422,36.076084,-115.112966,32,3484421,4,266,0,2018
0,5.0,17,12,111,33.130417,-117.241679,4,6353730,4,274,0,2015
2,4.8,21,20,618,33.447544,-111.983482,3,4009047,23,403,2,2018
2,5.0,11,10,712,27.34136,-82.450514,9,5545263,13,142,3,2018
2,5.0,5,4,2,21.380319,-157.936061,11,14165310,8,390,3,2018
2,4.7,11,10,392,30.017593,-90.229899,18,5579421,49,387,1,2016
1,4.97,65,59,34,39.770546,-104.797973,5,3971140,48,286,0,2018
2,5.0,39,36,35,30.420111,-97.844791,40,8693408,17,76,0,2016
1,4.82,35,33,140,32.624899,-116.973758,4,6021094,48,286,0,2019
1,5.0,81,74,618,33.449439,-111.986126,3,5339988,48,287,0,2015
2,5.0,9,7,131,35.221021,-80.818285,27,21255,23,302,0,2016
0,5.0,2,1,713,40.405469,-111.935898,41,15148559,13,142,3,2018
1,4.97,33,31,481,42.155548,-71.393406,19,10025021,48,286,0,2019
2,5.0,6,6,637,45.566599,-122.5912,35,2459011,26,337,0,2015
2,5.0,57,52,432,33.894739,-81.228869,38,76559,17,29,0,2014
2,4.99,160,140,378,40.72253,-74.041955,30,67096,49,66,0,2016
2,4.88,60,52,586,28.469542,-81.266467,9,3140152,13,160,0,2017
1,5.0,10,6,378,40.721513,-74.039847,30,875927,48,287,0,2015
1,5.0,4,4,186,42.271101,-83.283953,22,2585795,48,286,0,2020
2,4.8,29,20,696,37.803352,-122.427233,4,171725,13,291,0,2010
2,5.0,6,6,553,42.006427,-71.292559,19,9515781,17,31,0,2019
2,4.82,119,106,617,39.939999,-75.194247,36,640066,37,260,0,2011
2,5.0,1,1,452,33.970319,-118.380418,4,4087896,1,405,2,2019
2,5.0,3,3,637,45.563918,-122.593257,35,8808196,4,3,0,2018
2,4.78,32,27,320,34.865755,-82.326297,38,8287531,22,312,2,2016
2,4.94,42,35,698,37.341168,-121.886768,4,5529694,4,467,2,2008
2,4.81,49,43,368,33.929492,-118.375631,4,9828768,13,291,0,2014
2,4.89,67,53,566,40.859914,-111.935084,41,3624460,40,71,2,2009
1,5.0,20,18,260,40.989125,-111.910929,41,11451142,48,286,0,2019
2,4.9,25,21,821,38.859847,-76.985291,7,3632124,18,121,0,2018
2,5.0,15,14,618,33.449896,-111.988457,3,13628009,13,142,3,2019
2,4.89,39,36,637,45.564527,-122.594233,35,8808196,46,304,2,2019
2,5.0,45,40,222,33.653553,-84.492182,10,7868475,20,329,2,2015
2,4.97,45,36,353,21.285508,-157.839639,11,4447424,3,16,0,2014
2,5.0,7,5,783,27.961591,-82.516236,9,14985418,10,107,0,2013
2,4.67,8,6,637,45.567022,-122.590884,35,14731540,3,321,2,2015
2,5.0,4,3,0,40.436944,-74.226266,30,15396392,33,111,0,2014
1,4.83,44,42,740,39.834571,-75.044297,30,309262,48,286,0,2019
2,5.0,18,15,618,33.388355,-112.065723,3,8515183,23,399,0,2013
2,5.0,23,13,576,35.51208,-97.607257,34,4006959,50,309,0,2013
2,4.68,117,104,707,33.76316,-117.859946,4,3547562,8,65,0,2015
2,5.0,1,1,542,47.542934,-122.163573,43,10537511,40,255,2,2019
1,4.92,76,73,577,38.932393,-94.886395,16,2272659,48,288,2,2016
2,4.93,72,61,256,33.586691,-84.591842,10,1428350,4,485,0,2015
2,4.98,47,44,618,33.388093,-112.064328,3,8515183,37,331,1,2009
2,5.0,7,6,378,40.716893,-74.033784,30,547739,33,111,0,2017
3,4.96,25,25,580,41.268807,-96.151841,28,10560053,49,334,2,2019
2,5.0,31,28,618,33.63297,-111.972989,3,5765285,10,448,0,2008
2,5.0,3,3,50,32.838795,-97.118084,40,1025778,37,382,0,2019
2,5.0,19,16,856,41.838764,-72.663227,6,1424132,22,454,2,2019
2,4.98,119,108,783,27.955595,-82.530939,9,598488,8,128,2,2018
2,5.0,2,2,257,38.815356,-77.276525,42,7641399,13,150,0,2014
2,5.0,5,4,563,25.95007,-80.166528,9,864946,4,3,0,2015
2,5.0,38,30,786,33.435046,-111.930274,3,3144381,8,65,0,2018
1,5.0,44,41,116,35.727399,-78.762059,27,6812144,48,288,2,2018
2,4.81,18,16,770,38.03578,-121.294298,4,795760,4,266,0,2016
2,4.79,44,34,644,35.860324,-78.721545,27,5821612,17,54,2,2007
2,5.0,32,28,368,33.945645,-118.35736,4,15082696,49,66,0,2018
2,4.85,31,26,854,41.718387,-87.945189,14,2578132,51,460,2,2020
2,4.68,49,38,494,37.58844,-122.411838,4,519460,14,27,2,2010
2,4.92,168,146,422,36.076842,-115.112487,32,3484421,4,468,2,2015
2,5.0,30,27,799,32.23722,-110.969052,3,14313012,38,394,0,2016
2,4.6,12,10,788,39.961755,-104.961103,5,11641674,7,130,2,2015
2,4.8,13,10,8,38.792365,-77.140527,42,508232,4,266,0,2017
2,4.8,9,5,694,32.72656,-117.195903,4,2263885,49,95,0,2020
2,5.0,4,3,257,38.860563,-77.335129,42,14387586,18,396,0,2013
2,4.94,68,63,586,28.431002,-81.448132,9,4431107,8,100,0,2014
2,5.0,14,11,502,44.936295,-93.209824,23,555204,41,2,3,2013
2,5.0,8,6,368,33.947773,-118.339829,4,5677923,33,164,2,2013
2,4.97,79,70,422,36.271684,-115.228024,32,6378517,33,369,0,2014
2,4.88,40,34,166,33.973049,-117.561637,4,4867754,4,266,0,2015
2,5.0,1,1,867,39.13177,-121.60466,4,15720674,13,291,0,2016
2,5.0,12,12,183,41.545351,-90.594751,12,9583722,49,201,2,2018
2,4.87,78,69,544,33.627194,-117.907719,4,6069583,37,382,0,2018
2,4.99,72,67,467,42.031922,-71.218267,19,793893,49,98,0,2018
2,5.0,34,32,499,43.081816,-88.012066,44,279544,17,29,0,2010
2,5.0,11,10,15,40.366274,-111.783926,41,13718476,49,9,2,2017
2,5.0,20,15,455,40.409918,-104.996847,5,3856661,13,160,0,2011
1,5.0,8,6,847,33.746283,-118.012524,4,11671249,48,286,0,2019
1,5.0,11,10,375,30.253989,-81.53693,9,8690885,48,286,0,2018
2,4.74,102,87,357,30.019438,-95.381067,40,5887443,37,159,3,2014
2,5.0,6,4,422,36.010936,-115.136285,32,10081141,30,184,0,2017
2,4.86,82,70,187,33.709443,-84.266606,10,1661563,49,66,0,2017
2,5.0,21,20,157,40.053301,-82.980264,33,4709215,9,263,0,2012
2,5.0,3,2,452,33.946167,-118.372322,4,1300139,13,291,0,2016
2,4.92,17,13,257,38.861754,-77.335296,42,14387586,49,95,0,2009
2,5.0,45,42,769,45.042683,-92.82592,23,72178,13,142,3,2015
3,5.0,5,3,64,33.654985,-86.723972,1,4282994,13,49,0,2017
2,5.0,12,9,816,21.389029,-158.031344,11,8840063,4,241,0,2020
2,5.0,23,16,856,41.839168,-72.662798,6,1424132,17,29,0,2011
3,5.0,8,8,140,32.62695,-116.963146,4,14491502,49,316,0,2016
2,5.0,4,4,734,42.026997,-87.722457,14,9263922,6,444,0,2014
2,5.0,25,21,86,36.04281,-86.767805,39,4112200,21,145,0,2018
2,4.25,10,8,637,45.589723,-122.595104,35,489060,22,452,2,2013
2,4.9,87,79,786,33.402444,-111.907049,3,137129,21,145,0,2014
2,4.5,3,2,51,33.501183,-81.907672,38,2842845,26,213,0,2015
2,5.0,1,1,637,43.68324,-70.325437,21,15480129,49,333,2,2019
2,5.0,5,5,743,40.551861,-111.983338,41,1985680,3,341,0,2013
2,4.7,69,56,654,37.524126,-77.443637,42,4107301,37,382,0,2010
2,4.87,17,15,452,34.166143,-118.527558,4,7448259,40,12,0,2018
2,5.0,12,9,452,33.945872,-118.37184,4,1300139,50,43,0,2013
2,4.0,3,1,56,40.135875,-74.958648,36,7960565,9,427,1,2008
2,5.0,10,9,155,38.824625,-104.854168,5,10889285,49,387,1,2011
2,4.94,35,33,682,38.673681,-121.501289,4,5820172,3,16,0,2014
1,4.79,99,78,29,33.667415,-84.419198,10,6482788,48,287,0,2013
2,4.87,108,85,422,36.130186,-115.143452,32,5349064,4,242,0,2018
1,5.0,12,9,216,34.809538,-82.5161,38,10768929,48,287,0,2017
2,4.94,40,35,86,36.03473,-86.747089,39,1641245,4,468,2,2015
1,4.86,44,36,422,36.160249,-115.252918,32,3379701,48,288,2,2016
2,5.0,24,22,191,39.742407,-105.039744,5,10120701,40,71,2,2015
3,4.84,28,25,718,21.487261,-158.064703,11,744747,49,314,0,2008
2,4.61,101,76,299,33.865833,-118.281595,4,3248814,40,45,0,2007
2,5.0,2,1,264,47.289785,-122.332229,43,6368795,49,435,3,2020
2,4.88,10,8,669,42.262306,-83.33369,22,15158739,10,63,0,2008
3,4.86,42,35,17,61.176395,-149.937172,0,2907300,26,343,2,2006
0,4.88,30,26,694,32.727525,-117.196281,4,6353730,4,468,2,2015
2,5.0,4,4,136,41.854187,-87.623271,14,3791022,10,110,2,2019
2,4.96,34,28,489,25.798962,-80.260533,9,14322809,18,226,2,2019
2,5.0,15,14,403,36.024932,-86.583241,39,622296,13,291,0,2018
2,4.96,35,25,816,21.38714,-157.999189,11,2643116,17,151,0,2009
2,4.86,75,66,187,33.708738,-84.267147,10,1661563,49,66,0,2018
2,4.99,84,75,637,43.646461,-70.309813,21,5699229,37,311,2,2015
2,4.79,171,126,474,33.981824,-118.460402,4,722440,33,367,0,2009
2,5.0,5,3,637,45.552881,-122.671599,35,6635741,46,237,0,2020
2,4.94,119,97,654,37.524776,-77.443405,42,4107301,49,478,0,2016
2,4.87,18,15,763,38.638145,-90.401568,24,2327860,7,130,2,2018
2,5.0,18,13,489,25.829639,-80.204832,9,1199274,13,291,0,2018
2,4.77,125,84,415,39.705395,-105.076183,5,2245310,49,387,1,2011
2,4.91,24,23,783,28.004359,-82.559606,9,11592515,33,52,0,2014
2,4.9,21,20,276,26.128281,-80.139722,9,14409423,33,111,0,2017
2,5.0,6,4,827,40.407197,-80.527036,45,11500342,3,24,0,2016
1,4.86,33,29,129,35.880366,-79.063395,27,9233278,48,286,0,2019
2,4.83,31,24,675,42.527892,-83.128483,22,6230557,14,420,2,2016
2,5.0,8,6,689,40.71265,-111.833596,41,4425885,14,388,3,2017
2,5.0,5,5,858,28.431619,-81.619434,9,9612756,9,263,0,2016
1,5.0,36,33,690,29.575046,-98.509511,40,10510979,48,286,0,2019
2,5.0,10,9,311,42.106757,-87.848269,14,8878260,26,345,2,2017
2,4.9,130,118,715,32.041299,-81.228966,10,4609659,37,382,0,2018
1,4.83,6,6,74,26.39651,-81.813289,9,11649890,48,286,0,2018
2,5.0,7,6,131,35.212292,-80.834918,27,12916077,33,53,0,2013
2,5.0,1,1,708,37.340968,-121.979275,4,14390945,4,242,0,2016
2,4.9,33,29,682,38.564011,-121.359681,4,50913,41,2,3,2016
2,4.93,65,56,387,39.050722,-94.68754,16,5584584,49,47,0,2019
1,5.0,19,18,114,39.097341,-119.781385,32,6303152,48,286,0,2018
2,4.95,70,65,378,40.718634,-74.055106,30,2110510,4,266,0,2018
2,5.0,41,36,424,33.989753,-84.001209,10,7952644,10,191,1,2015
2,4.89,62,56,483,35.020863,-89.797771,39,9019103,37,32,0,2018
2,5.0,7,5,637,45.568377,-122.591246,35,2459011,33,46,0,2015
2,5.0,1,1,765,27.809371,-82.756721,9,15693259,4,467,2,2017
2,4.83,12,12,419,40.236521,-75.290635,36,4652995,8,256,0,2013
2,5.0,22,20,262,41.320543,-112.037353,41,11065441,22,453,2,2018
2,4.95,62,56,1,41.913246,-87.991667,14,4886470,37,445,0,2009
2,5.0,14,14,16,33.850209,-117.781015,4,614480,4,468,2,2019
1,4.98,53,45,384,21.37762,-157.728835,11,5589535,48,288,2,2018
2,5.0,66,59,260,41.731912,-72.790824,6,10452226,13,150,0,2018
2,4.75,6,4,490,25.793296,-80.129416,9,9541863,12,5,0,2018
2,4.84,138,111,502,44.957948,-93.297377,23,1300675,49,95,0,2012
2,5.0,66,60,191,39.780704,-104.80032,5,2567051,37,360,2,2018
2,4.89,42,38,155,38.838951,-104.845668,5,5997134,14,481,2,2014
2,4.9,23,20,368,33.952673,-118.375453,4,370916,8,215,0,2018
2,5.0,1,1,322,45.502328,-122.431251,35,15504721,17,31,0,2020
1,5.0,22,19,422,36.115995,-115.253748,32,12167970,48,286,0,2019
2,4.98,50,45,422,36.127052,-115.118392,32,8817744,50,221,0,2018
2,4.64,82,64,452,33.942351,-118.40281,4,1318430,40,45,0,2014
2,5.0,5,5,767,39.007824,-77.439622,42,15461487,51,458,2,2019
1,5.0,27,26,10,33.584083,-117.745482,4,10751498,48,286,0,2019
2,5.0,4,4,489,25.693526,-80.307854,9,15491525,3,24,0,2016
0,5.0,1,1,506,29.551451,-95.551541,40,3100936,33,404,4,2018
2,5.0,24,19,357,29.728862,-95.471361,40,1821886,33,170,2,2011
2,5.0,3,3,651,39.505896,-119.77513,32,353766,7,131,2,2017
2,4.38,11,8,520,32.841456,-79.842727,38,10393755,29,90,0,2009
2,4.71,16,14,322,45.467093,-122.459237,35,10431641,33,240,2,2013
2,4.97,43,40,676,27.713554,-82.448473,9,2224456,9,380,0,2008
2,5.0,3,3,712,27.314497,-82.524208,9,11692797,25,229,2,2015
2,5.0,9,8,33,33.368491,-81.96643,10,11515981,13,150,0,2019
2,5.0,16,15,370,33.547441,-86.68042,1,6134418,4,266,0,2016
2,5.0,16,14,384,21.37804,-157.73,11,11313508,52,484,0,2013
1,4.91,113,104,618,33.447972,-111.984324,3,4009047,48,286,0,2019
2,4.85,14,13,520,32.786638,-79.86231,38,2774515,3,21,0,2016
2,4.88,18,17,618,33.447917,-111.984205,3,4009047,10,191,1,2018
2,5.0,3,1,676,27.713514,-82.44766,9,2224456,49,478,0,2009
2,5.0,11,9,637,45.568515,-122.590441,35,15079787,33,111,0,2017
2,4.63,20,16,690,29.571942,-98.573432,40,1178061,13,142,3,2010
2,4.97,37,36,635,29.116212,-81.034583,9,3758468,8,401,0,2019
2,4.83,7,6,240,40.65259,-74.21278,30,405910,8,128,2,2019
2,4.96,54,45,698,37.335018,-121.895117,4,7440180,49,201,2,2010
2,4.85,119,98,429,26.593384,-81.588195,9,2559150,23,157,0,2016
2,4.88,166,159,179,26.057837,-80.144315,9,4881621,13,291,0,2016
1,4.83,9,6,834,26.687753,-80.089176,9,9602588,48,286,0,2019
2,5.0,88,74,378,40.716959,-74.051372,30,67096,49,387,1,2017
2,5.0,7,7,375,30.351638,-81.489142,9,11169927,38,394,0,2019
2,5.0,11,11,76,42.327325,-71.059824,19,255027,33,167,2,2015
2,4.98,64,56,347,40.702664,-74.226453,30,2421007,37,360,2,2019
2,4.97,41,35,29,33.668353,-84.418542,10,10413163,22,454,2,2019
2,5.0,6,6,454,38.296237,-85.570986,17,7371447,8,99,0,2017
2,5.0,6,6,357,29.939892,-95.504306,40,14404700,50,421,2,2018
2,5.0,8,8,799,32.259797,-110.833972,3,1647570,1,405,2,2018
2,4.92,16,13,378,40.712234,-74.038663,30,11347518,21,144,2,2017
2,5.0,5,4,669,42.262953,-83.334023,22,15158739,37,382,0,2020
1,5.0,22,20,637,45.509759,-122.537317,35,2391720,48,286,0,2019
2,5.0,9,8,155,38.917868,-104.75086,5,15033739,49,415,3,2020
2,5.0,6,6,489,25.80047,-80.261159,9,1506983,37,445,0,2020
1,5.0,20,20,690,29.683176,-98.437152,40,3020626,48,286,0,2020
2,4.88,88,74,29,33.757548,-84.349273,10,499566,25,353,2,2014
2,4.82,142,116,375,30.329507,-81.652951,9,3375565,22,356,2,2017
2,5.0,3,3,42,39.285027,-76.571238,20,9540759,31,265,0,2016
2,4.92,29,24,42,39.292135,-76.516539,20,1338963,8,103,0,2017
2,4.85,38,34,502,44.986354,-93.27606,23,406236,18,377,2,2019
2,5.0,18,18,353,21.335158,-157.903318,11,7365899,49,415,3,2018
3,4.92,39,37,94,43.163658,-87.969825,44,4942084,26,55,0,2015
2,5.0,19,14,131,35.220826,-80.818169,27,21255,23,399,0,2015
1,4.97,36,34,698,37.236292,-121.796013,4,10927183,48,287,0,2017
2,5.0,36,32,337,35.989783,-115.141152,32,3980692,3,16,0,2017
2,4.79,18,14,35,30.357025,-97.738954,40,2064076,49,333,2,2012
2,5.0,6,6,586,28.364488,-81.328059,9,604362,22,454,2,2019
2,5.0,1,1,25,32.644232,-97.1689,40,13543201,26,208,0,2019
2,4.94,17,17,467,42.033,-71.218207,19,793893,49,435,3,2018
2,4.98,134,119,375,30.332938,-81.792468,9,742089,8,99,0,2019
2,4.95,48,40,260,40.986463,-111.907657,41,6464952,46,156,2,2014
2,4.87,18,15,35,30.246976,-97.775147,40,305300,49,9,2,2016
2,5.0,55,46,305,33.354238,-111.758662,3,9744547,13,142,3,2013
2,5.0,61,55,255,64.825774,-147.920237,0,2302525,22,356,2,2017
2,4.99,92,83,378,40.717782,-74.032683,30,4811613,4,274,0,2016
2,5.0,15,13,720,47.422983,-122.297714,43,14640670,23,398,2,2018
2,5.0,46,43,454,38.241184,-85.734489,17,11010379,36,234,0,2016
3,4.89,54,47,637,45.510383,-122.649244,35,1031108,26,55,0,2015
2,5.0,16,14,35,30.13717,-97.794814,40,10373750,14,480,2,2012
2,4.94,17,17,694,32.827882,-117.22459,4,8664302,4,468,2,2014
2,5.0,5,4,677,40.819904,-74.108573,30,5227587,25,352,2,2017
2,5.0,20,16,174,29.883712,-95.689757,40,6989230,17,301,1,2013
2,5.0,21,18,353,21.275156,-157.816495,11,3330103,22,454,2,2019
2,5.0,13,10,325,25.979268,-80.120271,9,11380952,49,96,0,2019
2,5.0,14,11,866,34.070795,-84.528949,10,14354281,30,184,0,2017
2,4.88,13,8,68,44.861406,-93.229668,23,1300675,13,132,2,2012
2,4.86,10,7,489,25.799317,-80.260949,9,1506983,37,445,0,2020
2,4.89,73,66,371,33.672363,-117.837813,4,1186913,23,403,2,2018
1,4.98,70,66,157,39.998103,-83.032791,33,925155,48,286,0,2018
2,5.0,74,68,657,33.911613,-117.456673,4,2087524,30,184,0,2015
2,5.0,16,14,637,45.522865,-122.636413,35,8959886,4,3,0,2014
2,5.0,16,12,445,41.594103,-88.025055,14,1613528,8,256,0,2017
2,5.0,9,8,455,40.409779,-104.996807,5,3856661,13,136,2,2014
2,4.94,107,85,235,37.916399,-122.306848,4,957100,8,65,0,2013
2,5.0,20,19,527,40.657281,-111.898455,41,8799678,49,9,2,2014
2,4.91,15,11,694,32.727465,-117.195801,4,2263885,4,455,2,2016
2,4.5,13,8,375,30.293293,-81.608942,9,2447673,23,381,1,2016
1,5.0,14,9,279,26.533059,-81.75569,9,379208,48,286,0,2020
2,4.93,47,44,367,39.812878,-86.148448,15,8824385,17,76,0,2013
3,5.0,18,14,698,37.310842,-121.910647,4,1095222,49,315,0,2017
2,5.0,2,2,29,33.889415,-84.453633,10,12796797,8,65,0,2019
2,5.0,16,12,514,35.886738,-78.832284,27,12073494,3,21,0,2019
2,5.0,1,1,512,37.140997,-121.644981,4,14657446,8,416,2,2016
2,5.0,8,6,527,40.672455,-111.872728,41,6208109,3,322,2,2012
2,5.0,6,5,457,40.805635,-74.112987,30,2407657,49,387,1,2011
2,5.0,17,16,692,37.633001,-122.410688,4,9996905,31,253,0,2017
2,4.0,2,2,274,32.757929,-96.456648,40,14776924,9,307,1,2019
2,5.0,4,3,757,35.708165,-86.893002,39,4825416,49,9,2,2010
2,5.0,2,1,489,25.629158,-80.428331,9,12936970,37,33,2,2017
2,5.0,7,5,637,45.567773,-122.591268,35,2459011,49,408,0,2020
2,4.79,21,14,14,28.64962,-81.361759,9,449556,37,445,0,2019
2,4.87,78,67,692,37.634326,-122.4108,4,4993965,17,76,0,2008
2,5.0,27,22,487,33.46469,-111.804474,3,8455105,14,481,2,2013
2,5.0,35,30,487,33.464207,-111.754728,3,1143331,22,452,2,2016
1,5.0,4,3,858,28.533928,-81.601157,9,4926963,48,288,2,2016
2,5.0,24,20,422,36.216773,-115.212512,32,10446599,34,46,0,2019
2,4.95,21,19,506,29.536149,-95.553116,40,4119986,49,95,0,2013
2,5.0,20,20,593,40.85064,-73.997145,30,9806507,34,171,2,2020
2,4.9,31,30,690,29.521,-98.731711,40,8191374,49,387,1,2011
2,5.0,9,8,117,37.697469,-122.074344,4,14381533,10,74,0,2019
2,4.93,17,15,669,42.247046,-83.348795,22,3121304,13,160,0,2016
2,4.86,51,43,504,25.994661,-80.214707,9,3772816,25,352,2,2013
2,4.82,66,57,506,29.535746,-95.553805,40,4119986,49,66,0,2011
2,5.0,19,12,452,33.975733,-118.417978,4,6166638,12,6,0,2019
2,4.99,87,78,378,40.717897,-74.054177,30,2110510,1,405,2,2018
2,4.7,70,56,576,35.512369,-97.607738,34,4006959,9,263,0,2015
1,5.0,15,13,694,32.799994,-117.01614,4,11099881,48,287,0,2016
2,4.89,45,38,618,33.444089,-111.996596,3,3856661,10,191,1,2011
1,4.9,38,31,682,38.464108,-121.362259,4,9883263,48,287,0,2013
1,5.0,14,14,798,42.591615,-83.109621,22,1932769,48,288,2,2017
2,5.0,9,8,136,41.733186,-87.62357,14,1721129,26,115,0,2014
2,4.94,61,51,606,33.938981,-84.239727,10,6077494,30,184,0,2015
2,4.94,16,16,556,26.66018,-81.899679,9,1542059,22,453,2,2018
2,5.0,54,48,454,38.154563,-85.840622,17,7789095,13,291,0,2017
2,4.92,243,200,422,36.074702,-115.113509,32,3484421,8,65,0,2017
2,4.97,127,104,81,26.567474,-80.10044,9,6924112,22,452,2,2018
2,4.94,33,31,353,21.28036,-157.797834,11,2754690,31,253,0,2008
2,4.92,34,26,191,39.796161,-104.758163,5,6440710,0,243,2,2011
2,5.0,6,4,226,33.973577,-117.562426,4,2197538,7,131,2,2016
2,4.81,139,98,29,33.646342,-84.453593,10,507900,37,32,0,2016
2,5.0,8,8,454,38.296821,-85.571481,17,7371447,13,291,0,2018
2,4.65,96,78,618,33.449652,-111.988056,3,950349,37,360,2,2016
2,5.0,32,31,422,36.119725,-115.218727,32,1059858,20,328,2,2019
2,5.0,36,34,454,38.255574,-85.649496,17,3258814,37,360,2,2017
3,4.92,14,13,136,41.879529,-87.653611,14,10317052,49,314,0,2018
2,5.0,4,4,621,28.459713,-81.365082,9,15436077,18,378,2,2016
2,5.0,5,5,171,42.013715,-71.445078,37,21367,46,304,0,2020
2,4.9,27,20,743,40.559364,-111.90247,41,8018380,6,126,2,2019
2,4.9,69,63,34,39.750627,-104.849469,5,4670126,37,159,3,2008
2,4.77,74,62,104,40.843165,-74.277798,30,6721879,40,308,0,2013
2,5.0,1,1,116,35.792025,-78.828528,27,13891480,51,441,0,2015
2,5.0,3,3,35,30.285107,-97.705221,40,10089647,18,122,0,2017
2,4.96,108,80,460,42.632629,-82.923245,22,6761489,49,66,0,2012
2,4.91,27,23,205,39.9347,-75.292273,36,11540748,10,191,1,2008
2,4.89,12,9,192,39.80334,-104.779393,5,5765543,37,477,2,2010
2,5.0,18,13,751,42.185941,-83.222012,22,3903614,13,136,2,2018
2,4.75,11,8,211,36.057553,-78.890998,27,4478840,18,396,0,2016
2,5.0,18,17,682,38.654739,-121.52592,4,14859798,13,120,2,2011
2,5.0,1,1,767,38.982735,-77.408464,42,7682338,37,32,0,2013
2,5.0,9,9,637,45.524293,-122.651773,35,10466335,4,3,0,2015
2,5.0,7,7,547,37.055421,-93.252292,24,2051239,22,452,2,2009
2,5.0,11,11,557,41.382943,-72.882417,6,8712055,49,387,1,2017
2,4.86,62,51,502,44.900895,-93.219329,23,2000159,52,484,0,2014
2,4.89,10,9,472,33.935586,-84.470631,10,15185267,49,333,2,2017
2,4.97,39,34,694,32.72682,-117.196579,4,10010764,29,90,0,2008
2,4.6,19,15,489,25.799533,-80.261039,9,637495,17,78,0,2020
2,4.9,50,40,131,35.22255,-80.817325,27,21255,13,120,2,2011
2,4.71,36,28,237,33.917407,-118.389794,4,1126542,13,291,0,2006
2,5.0,98,94,422,36.019722,-115.126999,32,4041962,4,242,0,2016
2,5.0,15,12,452,34.045133,-118.452135,4,317278,21,145,0,2018
2,5.0,42,35,637,45.563981,-122.593325,35,8808196,49,66,0,2019
2,5.0,22,17,35,30.440669,-97.700369,40,4471592,8,99,0,2007
2,4.86,39,37,633,34.062126,-117.73597,4,9722950,23,302,0,2019
3,5.0,24,21,694,32.725616,-117.19508,4,9022317,26,438,2,2020
2,4.5,6,4,455,40.408738,-104.996423,5,3856661,33,111,0,2011
1,4.91,325,248,696,37.759321,-122.427349,4,5207578,48,286,0,2017
2,4.97,33,29,698,37.262292,-121.879121,4,1352583,31,265,0,2018
2,5.0,41,39,353,21.293178,-157.808534,11,10562656,13,291,0,2016
3,5.0,20,16,783,27.873461,-82.529478,9,9647489,4,485,0,2015
2,5.0,1,1,233,35.667556,-97.46399,34,11499804,8,407,2,2014
2,5.0,91,85,637,45.554154,-122.671116,35,6635741,17,54,2,2019
2,4.97,43,38,703,40.602779,-111.85511,41,7714710,50,347,0,2009
2,4.75,102,81,531,36.144093,-86.667442,39,7326774,37,445,0,2012
2,4.96,215,193,378,40.717922,-74.052028,30,67096,17,301,1,2013
2,5.0,25,17,488,30.018732,-90.153128,18,8769613,8,416,2,2015
1,5.0,11,10,743,40.542469,-112.041241,41,928293,48,287,0,2016
2,5.0,4,3,155,38.919148,-104.715227,5,14892905,13,150,0,2019
2,4.9,46,39,637,45.559402,-122.540831,35,1096035,50,221,0,2015
2,5.0,17,14,562,25.91179,-80.152746,9,10598381,40,12,0,2017
2,4.89,31,27,563,25.914808,-80.160357,9,2883701,51,459,2,2018
2,5.0,31,28,276,26.097342,-80.148129,9,10611736,4,3,0,2017
2,5.0,26,24,722,47.56317,-122.377495,43,2562283,37,445,0,2012
2,5.0,38,36,783,28.070516,-82.456331,9,2100727,21,145,0,2016
2,5.0,7,4,694,32.778903,-117.152731,4,384762,0,243,2,2018
2,5.0,13,13,483,35.177621,-89.780105,39,546483,33,111,0,2010
1,5.0,35,31,694,32.791508,-117.192402,4,10077966,48,286,0,2018
2,5.0,9,9,531,36.025006,-86.712243,39,15353030,13,291,0,2019
2,5.0,9,8,136,41.940744,-87.662288,14,1149269,31,254,0,2017
2,5.0,27,26,279,26.605355,-81.850603,9,6031731,18,121,0,2020
2,5.0,12,12,131,35.138297,-80.931565,27,11552057,10,73,0,2019
2,5.0,3,1,393,33.990955,-84.628724,10,1140700,4,456,2,2017
1,5.0,15,14,42,39.36925,-76.682073,20,7015940,48,286,0,2019
2,4.81,24,21,360,33.691631,-117.988756,4,3318945,33,46,0,2009
1,5.0,3,3,754,47.743096,-117.310848,43,10527374,48,288,2,2016
3,4.94,19,16,371,33.715471,-117.745473,4,3248023,4,204,0,2019
2,4.92,29,26,506,29.53718,-95.553572,40,4119986,49,95,0,2010
1,4.93,93,85,78,39.984399,-105.2659,5,3971140,48,288,2,2018
2,4.57,79,63,694,32.726928,-117.195795,4,1475359,49,95,0,2015
2,4.98,137,118,715,32.0413,-81.228959,10,4609659,17,29,0,2017
1,5.0,9,5,682,38.66912,-121.517737,4,7163692,37,236,0,2019
2,5.0,55,50,548,40.00086,-86.065542,15,106644,49,408,0,2020
1,4.86,35,22,637,45.566615,-122.590735,35,976194,48,288,2,2018
2,5.0,12,9,192,39.808296,-104.777482,5,5765543,37,311,2,2011
2,4.91,49,43,777,47.146825,-122.151247,43,5837189,13,142,3,2008
1,5.0,11,10,229,40.807609,-73.991427,30,10514891,48,287,0,2016
2,5.0,9,9,644,35.759801,-78.725474,27,4603586,22,453,2,2018
